filename	entity_label	entity_kind	start_span	end_span	text
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	2281	2292	ретинопатия
endocrinology_type 1 diabetes_18_BGgpt.txt	medication	concept	2493	2499	статин
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	2547	2551	грип
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	2553	2575	пневмококова пневмония
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	2577	2586	хепатит B
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	2622	2629	тетанус
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	2632	2640	COVID-19
endocrinology_type 1 diabetes_18_BGgpt.txt	medication	concept	2676	2683	Инсулин
endocrinology_type 1 diabetes_18_BGgpt.txt	medication	concept	2807	2819	Аторвастатин
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	3642	3649	диабета
endocrinology_type 1 diabetes_18_BGgpt.txt	medication	concept	3785	3792	инсулин
endocrinology_type 1 diabetes_18_BGgpt.txt	disease	concept	4229	4249	захарен диабет тип 1
endocrinology_type 1 diabetes_19_BGgpt.txt	symptom	concept	376	392	прекомерна жажда
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	575	585	полидипсия
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	587	595	полиурия
endocrinology_type 1 diabetes_19_BGgpt.txt	symptom	concept	736	741	умора
endocrinology_type 1 diabetes_19_BGgpt.txt	symptom	concept	744	760	замъглено зрение
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	823	837	захарен диабет
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	1217	1237	диабетна ретинопатия
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	1678	1698	Захарен диабет тип 1
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	1763	1783	Захарен диабет тип 1
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	2631	2643	хипогликемия
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	3078	3097	диабетни усложнения
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	3250	3262	пневмококова
endocrinology_type 1 diabetes_19_BGgpt.txt	medication	concept	3276	3292	COVID-19 ваксини
endocrinology_type 1 diabetes_19_BGgpt.txt	medication	concept	3678	3691	медикаментите
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	3732	3739	диабета
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	3871	3879	инфекция
endocrinology_type 1 diabetes_19_BGgpt.txt	disease	concept	4381	4401	Захарен диабет тип 1
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	289	309	Захарен диабет тип 1
endocrinology_type 1 diabetes_1_BGgpt.txt	symptom	concept	485	495	полодипсия
endocrinology_type 1 diabetes_1_BGgpt.txt	symptom	concept	585	601	нощно напикаване
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	953	973	Захарен диабет тип 1
endocrinology_type 1 diabetes_1_BGgpt.txt	procedure	concept	1186	1204	инсулинова терапия
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	1501	1507	диабет
endocrinology_type 1 diabetes_1_BGgpt.txt	medication	concept	1603	1610	инсулин
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	1711	1723	хипогликемия
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	1726	1739	хипергликемия
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	1764	1784	диабетна кетоацидоза
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	1786	1789	ДКА
endocrinology_type 1 diabetes_1_BGgpt.txt	procedure	concept	1934	1944	храненията
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	2170	2190	периферна невропатия
endocrinology_type 1 diabetes_1_BGgpt.txt	symptom	concept	2204	2218	кръвообращение
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	2406	2424	тежка хипогликемия
endocrinology_type 1 diabetes_1_BGgpt.txt	medication	concept	2625	2640	Инсулин гларгин
endocrinology_type 1 diabetes_1_BGgpt.txt	medication	concept	2675	2689	Инсулин лизпро
endocrinology_type 1 diabetes_1_BGgpt.txt	medication	concept	2751	2764	Мултивитамини
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	3074	3093	диабетни усложнения
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	3411	3423	хипогликемия
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	3667	3677	SARS-CoV-2
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	3769	3789	Захарен диабет тип 1
endocrinology_type 1 diabetes_1_BGgpt.txt	disease	concept	3943	3950	диабета
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	256	276	Захарен диабет тип 1
endocrinology_type 1 diabetes_20_BGgpt.txt	symptom	concept	460	469	уриниране
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	740	754	захарен диабет
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	1297	1317	Захарен диабет тип 1
endocrinology_type 1 diabetes_20_BGgpt.txt	procedure	concept	1599	1606	хранене
endocrinology_type 1 diabetes_20_BGgpt.txt	procedure	concept	1630	1642	мониториране
endocrinology_type 1 diabetes_20_BGgpt.txt	medication	concept	1751	1766	Инсулин гларгин
endocrinology_type 1 diabetes_20_BGgpt.txt	medication	concept	1834	1848	Инсулин лиспро
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	2585	2597	хипогликемия
endocrinology_type 1 diabetes_20_BGgpt.txt	procedure	concept	2640	2651	Самоконтрол
endocrinology_type 1 diabetes_20_BGgpt.txt	procedure	concept	2866	2889	офталмологични прегледи
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	3030	3034	грип
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	3036	3056	пневмококов менингит
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	3080	3088	COVID-19
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	3126	3140	захарен диабет
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	3204	3219	захарния диабет
endocrinology_type 1 diabetes_20_BGgpt.txt	medication	concept	3790	3805	Инсулин гларгин
endocrinology_type 1 diabetes_20_BGgpt.txt	medication	concept	3862	3876	Инсулин лиспро
endocrinology_type 1 diabetes_20_BGgpt.txt	medication	concept	3878	3885	Хумалог
endocrinology_type 1 diabetes_20_BGgpt.txt	disease	concept	4140	4160	Захарен диабет тип 1
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	277	297	Захарен диабет тип 1
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	498	506	полиурия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	792	812	периферна невропатия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	817	828	ретинопатия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	1442	1462	захарен диабет тип 1
endocrinology_type 1 diabetes_21_BGgpt.txt	procedure	concept	1553	1571	инсулинова терапия
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	1707	1722	Инсулин гларгин
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	1789	1803	Инсулин лиспро
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	2158	2170	хипогликемия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	2173	2186	хипергликемия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	2426	2446	периферна невропатия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	2780	2786	диабет
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	3062	3074	ваксинациите
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	3088	3101	противогрипна
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	3129	3136	ваксина
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	3227	3242	Инсулин гларгин
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	3287	3301	Инсулин лиспро
endocrinology_type 1 diabetes_21_BGgpt.txt	procedure	concept	3659	3679	инсулиновата терапия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	3767	3777	невропатия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	3779	3790	ретинопатия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	3793	3803	нефропатия
endocrinology_type 1 diabetes_21_BGgpt.txt	disease	concept	3876	3896	захарен диабет тип 1
endocrinology_type 1 diabetes_21_BGgpt.txt	medication	concept	4471	4478	инсулин
endocrinology_type 1 diabetes_21_BGgpt.txt	procedure	concept	4815	4833	контролни прегледи
endocrinology_type 1 diabetes_22_BGgpt.txt	symptom	concept	498	507	уриниране
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	925	937	диабет тип 1
endocrinology_type 1 diabetes_22_BGgpt.txt	medication	concept	1643	1658	Инсулин гларгин
endocrinology_type 1 diabetes_22_BGgpt.txt	medication	concept	1905	1912	инсулин
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	1978	1990	хипогликемия
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	1993	2006	хипергликемия
endocrinology_type 1 diabetes_22_BGgpt.txt	medication	concept	2347	2354	инсулин
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	2422	2434	хипогликемия
endocrinology_type 1 diabetes_22_BGgpt.txt	medication	concept	2597	2604	глюкоза
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	2676	2688	хипогликемия
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	2856	2867	албуминурия
endocrinology_type 1 diabetes_22_BGgpt.txt	medication	concept	2963	2978	Инсулин гларгин
endocrinology_type 1 diabetes_22_BGgpt.txt	medication	concept	3029	3043	Инсулин лизпро
endocrinology_type 1 diabetes_22_BGgpt.txt	procedure	concept	3473	3481	корекции
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	3689	3699	невропатия
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	3701	3712	ретинопатия
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	3715	3725	нефропатия
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	3794	3806	диабет тип 1
endocrinology_type 1 diabetes_22_BGgpt.txt	procedure	concept	3872	3879	диетата
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	3962	3969	диабета
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	4038	4062	Streptococcus pneumoniae
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	4064	4076	грипен вирус
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	4078	4087	хепатит B
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	4089	4097	варицела
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	4100	4110	SARS-CoV-2
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	4211	4223	диабет тип 1
endocrinology_type 1 diabetes_22_BGgpt.txt	procedure	concept	4366	4384	инсулинова терапия
endocrinology_type 1 diabetes_22_BGgpt.txt	disease	concept	4486	4493	диабета
endocrinology_type 1 diabetes_22_BGgpt.txt	procedure	concept	4554	4572	контролни прегледи
endocrinology_type 1 diabetes_22_BGgpt.txt	procedure	concept	4587	4604	диабетно обучение
endocrinology_type 1 diabetes_22_BGgpt.txt	procedure	concept	4607	4624	инсулиновия режим
endocrinology_type 1 diabetes_22_BGgpt.txt	symptom	concept	4684	4694	усложнения
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	341	361	Захарен диабет тип 1
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	519	527	полиурия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	529	539	полидипсия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	781	801	Захарен диабет тип 1
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	1051	1071	Захарен диабет тип 1
endocrinology_type 1 diabetes_23_BGgpt.txt	medication	concept	1694	1701	инсулин
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	1733	1745	хипогликемия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	1748	1761	хипергликемия
endocrinology_type 1 diabetes_23_BGgpt.txt	procedure	concept	1798	1820	физическите упражнения
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	1838	1845	диабета
endocrinology_type 1 diabetes_23_BGgpt.txt	procedure	concept	1863	1883	диетична консултация
endocrinology_type 1 diabetes_23_BGgpt.txt	medication	concept	2031	2038	инсулин
endocrinology_type 1 diabetes_23_BGgpt.txt	medication	concept	2156	2163	инсулин
endocrinology_type 1 diabetes_23_BGgpt.txt	medication	concept	2178	2190	въглехидрати
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2242	2254	хипогликемия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2375	2395	периферна невропатия
endocrinology_type 1 diabetes_23_BGgpt.txt	procedure	concept	2431	2453	офталмологичен преглед
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2469	2480	ретинопатия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2581	2600	диабетна нефропатия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2669	2681	дислипидемия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2799	2823	Streptococcus pneumoniae
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2850	2858	варицела
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	2861	2871	SARS-CoV-2
endocrinology_type 1 diabetes_23_BGgpt.txt	procedure	concept	3067	3087	инсулиновата терапия
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	3151	3158	диабета
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	3227	3234	диабета
endocrinology_type 1 diabetes_23_BGgpt.txt	medication	concept	3272	3287	Инсулин гларгин
endocrinology_type 1 diabetes_23_BGgpt.txt	medication	concept	3337	3351	Инсулин лизпро
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	3491	3511	Захарен диабет тип 1
endocrinology_type 1 diabetes_23_BGgpt.txt	procedure	concept	3598	3605	диетата
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	3807	3814	диабета
endocrinology_type 1 diabetes_23_BGgpt.txt	disease	concept	3865	3885	Захарен диабет тип 1
endocrinology_type 1 diabetes_24_BGgpt.txt	symptom	concept	338	347	уриниране
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	545	553	полиурия
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	555	565	полидипсия
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	703	709	диабет
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	1313	1320	диабета
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	1364	1384	Захарен диабет тип 1
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	1586	1596	гликемията
endocrinology_type 1 diabetes_24_BGgpt.txt	medication	concept	1623	1638	Инсулин гларгин
endocrinology_type 1 diabetes_24_BGgpt.txt	medication	concept	1691	1705	Инсулин лиспро
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	1864	1871	диабета
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	1985	1997	хипогликемия
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	2000	2013	хипергликемия
endocrinology_type 1 diabetes_24_BGgpt.txt	medication	concept	2149	2156	инсулин
endocrinology_type 1 diabetes_24_BGgpt.txt	medication	concept	2350	2365	Инсулин гларгин
endocrinology_type 1 diabetes_24_BGgpt.txt	medication	concept	2414	2428	Инсулин лиспро
endocrinology_type 1 diabetes_24_BGgpt.txt	medication	concept	2571	2584	Мултивитамини
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	2960	2966	диабет
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	3077	3096	диабетна нефропатия
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	3099	3110	ретинопатия
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	3170	3174	грип
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	3176	3186	пневмококи
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	3189	3198	хепатит B
endocrinology_type 1 diabetes_24_BGgpt.txt	disease	concept	3578	3598	Захарен диабет тип 1
endocrinology_type 1 diabetes_24_BGgpt.txt	procedure	concept	3889	3903	проследяването
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	360	368	полиурия
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	370	380	полидипсия
endocrinology_type 1 diabetes_25_BGgpt.txt	procedure	concept	731	745	хоспитализация
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	1093	1113	захарен диабет тип 1
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	1407	1428	захарния диабет тип 1
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	2337	2357	захарен диабет тип 1
endocrinology_type 1 diabetes_25_BGgpt.txt	medication	concept	2704	2719	Инсулин гларгин
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	3054	3074	захарен диабет тип 1
endocrinology_type 1 diabetes_25_BGgpt.txt	procedure	concept	3321	3339	контролни прегледи
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	3618	3638	диабетна ретинопатия
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	3821	3825	грип
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	3827	3837	пневмококи
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	3839	3848	хепатит B
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	3851	3861	SARS-CoV-2
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	3931	3951	захарен диабет тип 1
endocrinology_type 1 diabetes_25_BGgpt.txt	disease	concept	4414	4435	захарния диабет тип 1
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	463	475	Диабет тип 1
endocrinology_type 1 diabetes_26_BGgpt.txt	symptom	concept	586	602	прекомерна жажда
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	841	853	Диабет тип 1
endocrinology_type 1 diabetes_26_BGgpt.txt	medication	concept	1030	1037	инсулин
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	1282	1289	диабета
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	1705	1717	хипогликемия
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	1720	1733	хипергликемия
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	1781	1801	периферна невропатия
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	1894	1913	диабетни усложнения
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	1927	1938	албуминурия
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	2151	2163	хипогликемия
endocrinology_type 1 diabetes_26_BGgpt.txt	medication	concept	2198	2205	инсулин
endocrinology_type 1 diabetes_26_BGgpt.txt	medication	concept	2320	2335	Инсулин гларжин
endocrinology_type 1 diabetes_26_BGgpt.txt	medication	concept	2379	2393	Инсулин лизпро
endocrinology_type 1 diabetes_26_BGgpt.txt	medication	concept	2436	2449	Мултивитамини
endocrinology_type 1 diabetes_26_BGgpt.txt	medication	concept	2713	2720	инсулин
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	3128	3140	хипогликемия
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	3143	3156	хипергликемия
endocrinology_type 1 diabetes_26_BGgpt.txt	procedure	concept	3257	3280	скринингови изследвания
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	3284	3303	диабетни усложнения
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	3375	3379	грип
endocrinology_type 1 diabetes_26_BGgpt.txt	disease	concept	3382	3392	SARS-CoV-2
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	345	365	Захарен диабет тип 1
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	545	555	полидипсия
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	557	565	полиурия
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	681	695	захарен диабет
endocrinology_type 1 diabetes_27_BGgpt.txt	medication	concept	1475	1490	Инсулин гларгин
endocrinology_type 1 diabetes_27_BGgpt.txt	medication	concept	1542	1556	Инсулин лизпро
endocrinology_type 1 diabetes_27_BGgpt.txt	medication	concept	1698	1705	инсулин
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	1846	1858	хипогликемия
endocrinology_type 1 diabetes_27_BGgpt.txt	medication	concept	1916	1924	инсулина
endocrinology_type 1 diabetes_27_BGgpt.txt	procedure	concept	2385	2393	скрининг
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	2474	2494	периферна невропатия
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	2556	2576	диабетна ретинопатия
endocrinology_type 1 diabetes_27_BGgpt.txt	procedure	concept	2796	2806	Имунизации
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	3310	3322	хипогликемия
endocrinology_type 1 diabetes_27_BGgpt.txt	symptom	concept	3329	3338	замаяност
endocrinology_type 1 diabetes_27_BGgpt.txt	symptom	concept	3340	3350	изпотяване
endocrinology_type 1 diabetes_27_BGgpt.txt	symptom	concept	3352	3362	обърканост
endocrinology_type 1 diabetes_27_BGgpt.txt	symptom	concept	3393	3398	жажда
endocrinology_type 1 diabetes_27_BGgpt.txt	symptom	concept	3406	3415	уриниране
endocrinology_type 1 diabetes_27_BGgpt.txt	symptom	concept	3417	3428	отпадналост
endocrinology_type 1 diabetes_27_BGgpt.txt	disease	concept	3597	3618	захарния диабет тип 1
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	258	278	Захарен диабет тип 1
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	455	465	полидипсия
endocrinology_type 1 diabetes_28_BGgpt.txt	symptom	concept	557	573	замъглено зрение
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	641	655	захарен диабет
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	1144	1164	Захарен диабет тип 1
endocrinology_type 1 diabetes_28_BGgpt.txt	medication	concept	1532	1547	Инсулин Гларгин
endocrinology_type 1 diabetes_28_BGgpt.txt	medication	concept	1586	1600	Инсулин Лиспро
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	2168	2180	хипогликемия
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	2185	2205	диабетна кетоацидоза
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	2416	2436	диабетна ретинопатия
endocrinology_type 1 diabetes_28_BGgpt.txt	medication	concept	2567	2582	Инсулин Гларгин
endocrinology_type 1 diabetes_28_BGgpt.txt	medication	concept	2621	2635	Инсулин Лиспро
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	2774	2786	хипогликемия
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	2789	2802	хипергликемия
endocrinology_type 1 diabetes_28_BGgpt.txt	procedure	concept	3075	3100	профилактични изследвания
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	3118	3125	диабета
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	3207	3227	Захарен диабет тип 1
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	3475	3487	грипен вирус
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	3500	3508	варицела
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	3511	3521	SARS-CoV-2
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	3594	3614	Захарен диабет тип 1
endocrinology_type 1 diabetes_28_BGgpt.txt	disease	concept	3987	3994	диабета
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	332	352	Захарен диабет тип 1
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	435	439	БИЛА
endocrinology_type 1 diabetes_29_BGgpt.txt	symptom	concept	659	664	жажда
endocrinology_type 1 diabetes_29_BGgpt.txt	symptom	concept	749	765	замъглено зрение
endocrinology_type 1 diabetes_29_BGgpt.txt	symptom	concept	952	964	кожен тургор
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	1295	1315	Захарен диабет тип 1
endocrinology_type 1 diabetes_29_BGgpt.txt	medication	concept	1683	1698	Инсулин гларгин
endocrinology_type 1 diabetes_29_BGgpt.txt	medication	concept	1738	1752	Инсулин лизпро
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	1919	1926	диабета
endocrinology_type 1 diabetes_29_BGgpt.txt	procedure	concept	1940	1964	диетологична консултация
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	2146	2170	Streptococcus pneumoniae
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	2172	2184	грипен вирус
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	2197	2205	варицела
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	2208	2218	SARS-CoV-2
endocrinology_type 1 diabetes_29_BGgpt.txt	medication	concept	2727	2742	Инсулин гларгин
endocrinology_type 1 diabetes_29_BGgpt.txt	medication	concept	2791	2805	Инсулин лизпро
endocrinology_type 1 diabetes_29_BGgpt.txt	medication	concept	2858	2871	Мултивитамини
endocrinology_type 1 diabetes_29_BGgpt.txt	disease	concept	3187	3200	хипергликемия
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	4	12	Епикриза
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	233	253	Захарен диабет тип 1
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	424	432	полиурия
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	434	444	полидипсия
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	827	847	Захарен диабет тип 1
endocrinology_type 1 diabetes_2_BGgpt.txt	medication	concept	973	988	Инсулин гларжин
endocrinology_type 1 diabetes_2_BGgpt.txt	medication	concept	1052	1066	Инсулин лизпро
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	1581	1600	диабетни усложнения
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	1732	1743	ретинопатия
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	1941	1956	захарния диабет
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	2017	2037	Захарен диабет тип 1
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	2084	2097	хипергликемия
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	2558	2567	хепатит B
endocrinology_type 1 diabetes_2_BGgpt.txt	procedure	concept	2902	2912	скринингът
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	3211	3223	хипогликемия
endocrinology_type 1 diabetes_2_BGgpt.txt	disease	concept	3673	3679	диабет
endocrinology_type 1 diabetes_30_BGgpt.txt	disease	concept	282	302	Захарен диабет тип 1
endocrinology_type 1 diabetes_30_BGgpt.txt	disease	concept	560	568	полиурия
endocrinology_type 1 diabetes_30_BGgpt.txt	disease	concept	570	580	полидипсия
endocrinology_type 1 diabetes_30_BGgpt.txt	disease	concept	784	798	захарен диабет
endocrinology_type 1 diabetes_30_BGgpt.txt	procedure	concept	947	971	диагностични изследвания
endocrinology_type 1 diabetes_30_BGgpt.txt	disease	concept	1082	1088	диабет
endocrinology_type 1 diabetes_30_BGgpt.txt	disease	concept	1340	1354	Захарен диабет
endocrinology_type 1 diabetes_30_BGgpt.txt	disease	concept	1478	1498	Захарен диабет тип 1
